timestamp nodeid seqnumber itemperature ivoltage humidity temperature PAR TSR
1163868713453 11 558 21,62 2,41 37,01 22,71 1 0
1163868726296 8 559 20,07 2,65 39,69 22,72 58 66
1163868726421 13 558 21,31 2,61 40,99 21,74 2 1
1163868734546 6 559 17,49 2,65 43,33 22,41 78 85
1163868741328 14 558 17,59 2,43 44,91 21,61 2 3
1163868755234 15 558 19,66 2,64 42,24 21,93 95 130
1163868762640 16 558 22,03 2,41 41 21,48 97 114
1163868771296 17 558 22,13 2,64 36,97 24,11 11 14
1163868779625 18 558 21,21 2,64 39,7 23,78 94 113
1163868786750 19 558 21 2,62 39,43 23,13 14 15
1163868804140 20 558 22,34 2,67 42,04 23,1 1 1
1163868860062 3 559 18,73 2,65 56,56 22,38 21 24
1163868895406 2 559 22,13 2,61 56,42 21,84 8 10
1163868909921 1 559 15,84 2,66 59,19 21,64 10 12
1163868920406 7 560 17,08 2,68 43,23 22,46 70 79
1163868990953 12 559 23,27 2,41 37,91 22,55 1 0
1163869001125 10 559 20,38 2,44 40,84 22,52 1 1
1163869003453 9 559 20,9 2,44 40,58 21,91 0 0
1163869005375 5 560 24,09 2,59 39,72 22,1 91 103
1163869018468 11 559 21,31 2,4 36,9 22,7 1 1
1163869026328 8 560 20,07 2,65 39,72 22,72 58 66
1163869026437 13 559 21,62 2,61 40,99 21,76 2 2
1163869034562 6 560 17,49 2,65 43,29 22,42 77 86
1163869041359 14 559 17,49 2,42 44,91 21,62 2 3
1163869055250 15 559 19,66 2,64 42,28 21,93 107 135
1163869062671 16 559 22,13 2,41 40,96 21,46 102 126
1163869071328 17 559 22,13 2,64 36,73 24,12 9 13
1163869079656 18 559 21,21 2,64 39,36 23,76 86 111
1163869104171 20 559 22,03 2,67 42,17 23,06 1 1
1163869160093 3 560 18,42 2,65 56,65 22,37 19 22
1163869195421 2 560 22,13 2,61 56,34 21,93 9 10
1163869209953 1 560 15,94 2,66 59,08 21,72 10 11
1163869220421 7 561 17,08 2,68 43,1 22,48 70 78
1163869290984 12 560 23,27 2,41 37,81 22,56 1 1
1163869301156 10 560 20,48 2,44 40,77 22,51 1 1
1163869303484 9 560 20,9 2,44 40,4 21,87 1 0
1163869305390 5 561 24,2 2,59 39,4 22,2 93 103
1163869313500 11 560 21,31 2,41 36,77 22,7 1 1
1163869326359 8 561 20,07 2,65 39,52 22,76 59 67
1163869326468 13 560 21,31 2,61 40,99 21,73 2 2
1163869334593 6 561 17,59 2,65 43,3 22,45 75 86
1163869341375 14 560 17,49 2,42 44,85 21,64 2 2
1163869355281 15 560 19,66 2,64 42,25 21,97 106 127
1163869362687 16 560 22,13 2,41 40,99 21,44 95 113
1163869371359 17 560 22,13 2,64 36,94 24,1 13 16
1163869379687 18 560 21,21 2,64 39,79 23,75 61 91
1163869386812 19 560 20,9 2,62 39,43 23,15 16 22
1163869404187 20 560 22,13 2,67 41,98 23,12 1 1
1163869495453 2 561 22,13 2,61 56,34 21,94 10 11
1163869509968 1 561 15,84 2,66 59,2 21,68 9 10
1163869520453 7 562 17,08 2,68 43,04 22,53 72 79
1163869591015 12 561 23,27 2,41 37,71 22,57 0 0
1163869601187 10 561 20,38 2,44 40,71 22,5 1 1
1163869603515 9 561 20,9 2,44 40,3 21,86 1 0
1163869605421 5 562 24,2 2,59 39,26 22,21 94 105
1163869613515 11 561 21,31 2,4 36,76 22,66 1 1
1163869626375 8 562 20,07 2,64 39,59 22,74 59 68
1163869626484 13 561 21,31 2,61 40,96 21,77 2 2
1163869634625 6 562 17,59 2,65 43,36 22,41 76 85
1163869641421 14 561 17,49 2,42 44,91 21,62 2 2
1163869655312 15 561 19,66 2,64 42,24 21,92 104 124
1163869662718 16 561 22,13 2,4 40,96 21,47 102 127
1163869671390 17 561 22,13 2,64 36,67 24,14 9 12
1163869679703 18 561 21,21 2,64 39,26 23,77 75 59
1163869686843 19 561 21 2,62 39,36 23,16 23 17
1163869704218 20 561 22,13 2,67 42,04 23,09 1 1
1163869760125 3 562 18,73 2,65 56,59 22,38 20 23
1163869795484 2 562 22,03 2,61 56,6 21,84 9 11
1163869810000 1 562 15,94 2,66 59,22 21,64 9 11
1163869820484 7 563 17,18 2,68 42,94 22,53 70 78
1163869891046 12 562 23,27 2,41 37,61 22,57 1 0
1163869901203 10 562 20,28 2,44 40,57 22,51 1 1
1163869903546 9 562 20,9 2,44 40,23 21,84 1 1
1163869905453 5 563 24,2 2,59 39,13 22,27 91 103
1163869913562 11 562 21,31 2,4 36,63 22,68 1 1
1163869926406 8 563 20,38 2,64 39,46 22,79 58 66
1163869926515 13 562 21,31 2,61 40,96 21,74 2 2
1163869934656 6 563 17,59 2,65 43,29 22,4 78 85
1163869941437 14 562 17,49 2,42 44,85 21,61 2 3
1163869955328 15 562 19,66 2,64 42,18 21,98 102 121
1163869962750 16 562 22,13 2,4 40,93 21,45 87 120
1163869971421 17 562 22,03 2,64 36,94 24,1 11 14
1163869979734 18 562 21,21 2,64 39,66 23,74 67 58
1163869986859 19 562 20,9 2,62 39,36 23,11 17 14
1163870004234 20 562 22,44 2,67 41,98 23,11 1 1
1163870060156 3 563 18,63 2,65 56,2 22,46 18 24
1163870095515 2 563 22,13 2,61 56,4 21,9 10 11
1163870110015 1 563 15,94 2,66 59,11 21,7 9 10
1163870120500 7 564 17,08 2,67 42,84 22,54 71 78
1163870191062 12 563 23,37 2,41 37,53 22,54 1 0
1163870201234 10 563 20,38 2,44 40,47 22,52 1 1
1163870203578 9 563 20,9 2,44 40,14 21,88 0 0
1163870205484 5 564 24,51 2,59 39,27 22,25 91 104
1163870213578 11 563 21,31 2,4 36,49 22,68 1 1
1163870226421 8 564 20,38 2,64 39,46 22,8 58 67
1163870226546 13 563 21,62 2,61 40,89 21,73 2 2
1163870234671 6 564 17,59 2,65 43,16 22,43 75 84
1163870241468 14 563 17,49 2,42 44,88 21,6 1 2
1163870255359 15 563 19,66 2,64 42,18 21,96 104 124
1163870262765 16 563 22,44 2,4 40,93 21,44 102 127
1163870271437 17 563 22,13 2,64 36,87 24,12 8 10
1163870279765 18 563 21,21 2,64 41,11 23,78 79 107
1163870286890 19 563 21,21 2,62 39,29 23,12 14 19
1163870304265 20 563 22,44 2,66 41,88 23,13 1 1
1163870395531 2 564 22,13 2,61 56,57 21,84 9 10
1163870410046 1 564 15,94 2,66 59,17 21,68 10 10
1163870420531 7 565 17,18 2,68 42,81 22,56 70 78
1163870491093 12 564 23,27 2,41 37,43 22,55 0 0
1163870501265 10 564 20,38 2,44 40,44 22,5 1 0
1163870503593 9 564 21,21 2,44 40,27 21,86 1 1
1163870505500 5 565 24,51 2,59 38,97 22,29 91 105
1163870513609 11 564 21,31 2,4 36,39 22,68 1 1
1163870526453 8 565 20,07 2,64 39,33 22,81 59 68
1163870526562 13 564 21,62 2,61 40,83 21,76 2 2
1163870534703 6 565 17,59 2,65 43,13 22,47 77 86
1163870541484 14 564 17,59 2,42 44,81 21,58 2 2
1163870555375 15 564 19,55 2,64 42,15 22 104 136
1163870562812 16 564 22,13 2,4 40,9 21,48 90 123
1163870571468 17 564 22,13 2,64 36,42 24,1 10 13
1163870579796 18 564 21,21 2,64 39,15 23,77 98 111
1163870586921 19 564 21,21 2,62 39,36 23,14 27 31
1163870604296 20 564 22,24 2,66 42,04 23,05 1 1
1163870660203 3 565 18,42 2,65 56,5 22,38 18 23
1163870695562 2 565 22,13 2,61 56,28 21,91 9 11
1163870710078 1 565 15,84 2,66 59,05 21,7 9 10
1163870720562 7 566 17,18 2,68 42,78 22,56 72 79
1163870791109 12 565 23,27 2,41 37,43 22,56 0 0
1163870801281 10 565 20,38 2,44 40,41 22,52 1 1
1163870803625 9 565 20,9 2,44 40,1 21,84 1 1
1163870805531 5 566 24,51 2,59 39,07 22,3 90 104
1163870813640 11 565 21,62 2,4 36,39 22,68 1 0
1163870826484 8 566 20,28 2,64 39,32 22,79 59 68
1163870826593 13 565 21,62 2,61 40,86 21,73 2 3
1163870834734 6 566 17,59 2,65 42,97 22,5 78 86
1163870841515 14 565 17,49 2,42 44,78 21,61 2 3
1163870855406 15 565 19,66 2,64 42,15 21,95 96 116
1163870862828 16 565 22,13 2,4 40,83 21,49 98 116
1163870871500 17 565 22,13 2,64 36,8 24,09 8 11
1163870879812 18 565 20,9 2,64 40,09 23,71 78 107
1163870886953 19 565 21,21 2,62 39,35 23,07 14 17
1163870904312 20 565 22,44 2,66 41,9 23,07 1 1
1163870960218 3 566 18,73 2,65 56,56 22,39 20 22
1163870995593 2 566 22,03 2,61 56,39 21,87 9 10
1163871010093 1 566 15,84 2,66 59,13 21,64 9 10
1163871020578 7 567 17,18 2,67 42,71 22,57 70 79
1163871091156 12 566 23,37 2,41 37,4 22,56 0 1
1163871101312 10 566 20,38 2,44 40,37 22,52 1 1
1163871103656 9 566 20,9 2,43 40,14 21,87 0 0
1163871105562 5 567 24,51 2,59 38,93 22,29 93 104
1163871126515 8 567 20,17 2,64 39,32 22,8 60 67
1163871126625 13 566 21,31 2,61 40,82 21,74 2 2
1163871134750 6 567 17,59 2,64 43,1 22,46 77 88
1163871141546 14 566 17,49 2,42 44,78 21,61 2 3
1163871155421 15 566 19,66 2,64 42,12 21,98 107 135
1163871162843 16 566 22,13 2,4 40,83 21,48 101 122
1163871171531 17 566 22,13 2,64 36,91 24,14 15 17
1163871179843 18 566 21,21 2,64 40,57 23,76 100 101
1163871186968 19 566 20,9 2,62 39,29 23,1 28 30
1163871204343 20 566 22,13 2,66 41,87 23,1 1 1
1163871260250 3 567 18,73 2,65 56,52 22,35 21 26
1163871295625 2 567 22,03 2,61 56,39 21,84 8 11
1163871310125 1 567 15,84 2,66 59,21 21,6 9 10
1163871320609 7 568 17,29 2,67 42,72 22,61 70 78
1163871391171 12 567 23,27 2,41 37,33 22,54 0 0
1163871401343 10 567 20,38 2,44 40,31 22,52 1 1
1163871403687 9 567 20,9 2,43 39,93 21,84 1 1
1163871405593 5 568 24,2 2,59 38,87 22,31 94 105
1163871429781 6 568 17,59 2,65 42,97 22,46 76 85
1163871431531 8 568 20,07 2,64 39,25 22,78 59 67
1163871431578 14 567 17,49 2,42 44,78 21,59 2 2
1163871431640 13 567 21,62 2,61 40,82 21,74 2 2
1163871457875 16 567 22,13 2,4 40,8 21,48 97 116
1163871460468 15 567 19,66 2,64 42,11 21,94 106 128
1163871476562 17 567 22,13 2,64 36,52 24,09 15 16
1163871479875 18 567 21,21 2,64 39,55 23,7 100 107
1163871487000 19 567 20,9 2,62 39,29 23,14 26 31
1163871504375 20 567 22,13 2,66 41,97 23,05 1 1
1163871560265 3 568 18,42 2,65 56,61 22,33 18 21
1163871595640 2 568 22,13 2,61 56,45 21,84 9 11
1163871610156 1 568 15,53 2,66 59,13 21,64 9 10
1163871620640 7 569 17,18 2,67 42,65 22,63 72 80
1163871691203 12 568 23,27 2,41 37,3 22,53 0 0
1163871701375 10 568 20,38 2,44 40,24 22,52 1 1
1163871703703 9 568 20,9 2,43 39,96 21,84 1 0
1163871705625 5 569 24,3 2,59 39,11 22,32 92 107
1163871713718 11 568 21,21 2,4 36,18 22,65 1 1
1163871726562 8 569 20,07 2,64 39,26 22,79 58 67
1163871726671 13 568 21,62 2,61 40,76 21,73 3 2
1163871734812 6 569 17,59 2,65 42,73 22,44 76 86
1163871741593 14 568 17,59 2,42 44,74 21,59 2 2
1163871755484 15 568 19,66 2,64 42,08 21,93 105 125
1163871762906 16 568 22,13 2,4 40,79 21,44 91 108
1163871771578 17 568 22,13 2,64 36,8 24,09 14 12
1163871779890 18 568 21,21 2,64 39,76 23,72 56 75
1163871787031 19 568 20,9 2,62 39,29 23,11 15 20
1163871804406 20 568 22,13 2,66 41,84 23,09 1 1
1163871860296 3 569 18,52 2,64 56,44 22,39 20 24
1163871895671 2 569 22,13 2,61 56,25 21,92 9 10
1163871910171 1 569 15,94 2,66 59,08 21,69 10 11
1163871920656 7 570 17,08 2,67 42,76 22,39 70 79
1163871991218 12 569 23,27 2,41 37,26 22,52 0 1
1163872001390 10 569 20,38 2,44 40,24 22,53 1 1
1163872003750 9 569 20,9 2,43 39,9 21,84 0 0
1163872005640 5 570 24,2 2,59 39,37 21,9 94 104
1163872013750 11 569 21,31 2,4 36,32 22,65 1 0
1163872026593 8 570 20,07 2,64 39,21 22,68 57 67
1163872026687 13 569 21,31 2,61 40,73 21,75 2 2
1163872034828 6 570 17,59 2,64 42,76 22,42 78 87
1163872041625 14 569 17,49 2,42 44,74 21,58 2 3
1163872055500 15 569 19,66 2,64 42,02 21,97 108 132
1163872062937 16 569 22,13 2,4 40,73 21,47 98 118
1163872071609 17 569 22,13 2,64 36,66 24,12 10 13
1163872079921 18 569 21,21 2,64 39,42 23,76 56 72
1163872087046 19 569 20,9 2,62 39,22 23,1 23 16
1163872105656 20 569 22,13 2,66 41,84 23,08 1 1
1163872160515 3 570 18,42 2,64 56,5 22,37 19 21
1163872196625 2 570 22,13 2,61 56,24 21,85 9 11
1163872211625 1 570 15,84 2,66 59,1 21,64 9 10
1163872221625 7 571 16,87 2,67 43,07 22,24 71 79
1163872295703 12 570 23,37 2,41 37,23 22,52 0 0
1163872303765 10 570 20,17 2,44 40,24 22,52 1 1
1163872305218 9 570 20,9 2,43 40,2 21,84 1 0
1163872305718 5 571 23,78 2,59 39,76 21,83 90 102
1163872313765 11 570 21,41 2,4 36,18 22,65 1 0
1163872326625 8 571 20,07 2,64 39,44 22,65 58 67
1163872326718 13 570 21,31 2,61 40,69 21,72 2 2
1163872334859 6 571 17,59 2,64 43,02 22,37 78 86
1163872341656 14 570 17,49 2,42 44,68 21,6 2 2
1163872355531 15 570 19,55 2,63 41,98 21,94 99 117
1163872362968 16 570 22,13 2,4 40,72 21,42 88 112
1163872371640 17 570 22,03 2,64 36,42 24,1 16 16
1163872379953 18 570 20,9 2,64 39,69 23,69 90 113
1163872387078 19 570 20,9 2,62 39,22 23,12 15 23
1163872404453 20 570 22,13 2,66 41,87 23,04 1 1
1163872460343 3 571 18,73 2,64 56,31 22,38 19 24
1163872495734 2 571 22,03 2,61 56,48 21,85 10 10
1163872510218 1 571 15,84 2,66 59,25 21,63 9 10
1163872520718 7 572 17,08 2,67 42,96 22,39 70 80
1163872591265 12 571 23,27 2,41 37,23 22,54 0 0
1163872601453 10 571 20,38 2,44 40,24 22,52 1 0
1163872603796 9 571 20,9 2,43 39,9 21,84 1 1
1163872605703 5 572 24,09 2,59 39,38 22,03 92 106
1163872613796 11 571 21,31 2,4 36,32 22,64 1 1
1163872626640 8 572 20,17 2,64 39,45 22,7 59 68
1163872626734 13 571 21,62 2,61 40,69 21,71 2 2
1163872634890 6 572 17,49 2,64 43,08 22,32 78 86
1163872641671 14 571 17,49 2,42 44,62 21,61 2 2
1163872655562 15 571 19,55 2,64 41,98 21,92 106 135
1163872662984 16 571 22,13 2,4 40,79 21,42 100 121
1163872671656 17 571 22,13 2,64 36,59 24,1 14 16
1163872679984 18 571 20,9 2,64 39,08 23,75 83 109
1163872687109 19 571 21,21 2,62 39,22 23,08 23 30
1163872704484 20 571 22,44 2,66 41,84 23,05 1 1
1163872760359 3 572 18,52 2,64 56,22 22,4 20 25
1163872795765 2 572 22,13 2,61 56,25 21,91 8 10
1163872810250 1 572 15,84 2,66 59,04 21,66 10 12
1163872820734 7 573 17,08 2,67 42,8 22,48 70 79
1163872891312 12 572 23,37 2,41 37,19 22,52 0 0
1163872901468 10 572 20,38 2,44 40,14 22,51 1 1
1163872903828 9 572 20,9 2,43 40,03 21,84 1 1
1163872905734 5 573 24,09 2,59 39,32 22,12 90 102
1163872913828 11 572 21,21 2,4 36,18 22,63 1 0
1163872926671 8 573 20,07 2,64 39,31 22,71 59 66
1163872926765 13 572 21,62 2,61 40,69 21,72 2 2
1163872934921 6 573 17,59 2,64 43,22 22,33 75 84
1163872941703 14 572 17,49 2,41 44,65 21,58 2 3
1163872955578 15 572 19,66 2,63 41,97 21,89 108 131
1163872963015 16 572 22,13 2,4 40,66 21,44 96 114
1163872971687 17 572 22,13 2,64 36,66 24,1 13 16
1163872980000 18 572 21,21 2,64 39,83 23,75 98 112
1163872987125 19 572 20,9 2,62 39,15 23,06 15 15
1163873005734 20 572 22,13 2,66 41,74 23,08 2 1
1163873060593 3 573 18,42 2,64 56,25 22,35 21 25
1163873096703 2 573 22,13 2,61 56,6 21,84 9 10
1163873111703 1 573 15,84 2,66 59,19 21,63 10 11
1163873121703 7 574 17,08 2,67 42,71 22,51 73 79
1163873195812 12 573 23,27 2,41 37,23 22,51 1 0
1163873203859 10 573 20,38 2,44 40,17 22,5 1 1
1163873205281 9 573 21,21 2,43 39,76 21,84 1 1
1163873205796 5 574 24,2 2,59 38,93 22,22 93 104
1163873213859 11 573 21,31 2,4 36,25 22,63 1 0
1163873226796 8 574 20,28 2,64 39,32 22,76 58 67
1163873228843 13 573 21,31 2,61 40,62 21,73 2 3
1163873235281 6 574 17,59 2,64 43,03 22,4 77 87
1163873241796 14 573 17,59 2,41 44,64 21,56 2 2
1163873255781 15 573 19,55 2,63 41,91 21,88 108 131
1163873265609 16 573 22,13 2,4 40,66 21,44 94 127
1163873273031 17 573 22,13 2,64 36,32 24,07 14 16
1163873280781 18 573 21,21 2,64 39,08 23,7 99 109
1163873290031 19 573 21,1 2,62 39,15 23,09 25 20
1163873305765 20 573 22,13 2,66 41,8 23,04 1 1
1163873396718 2 574 22,03 2,61 56,18 21,9 9 10
1163873410312 1 574 15,84 2,66 59,08 21,68 9 10
1163873420796 7 575 17,08 2,67 42,64 22,51 72 79
1163873491359 12 574 23,27 2,4 37,19 22,5 0 0
1163873501531 10 574 20,48 2,44 40,17 22,5 0 1
1163873503890 9 574 20,9 2,43 40,03 21,84 1 1
1163873505781 5 575 24,2 2,58 38,85 22,17 10 9
1163873513875 11 574 21,31 2,4 36,18 22,62 1 1
1163873526718 8 575 20,07 2,64 39,25 22,75 2 4
1163873526812 13 574 21,62 2,61 40,62 21,7 2 2
1163873534968 6 575 17,59 2,64 42,95 22,35 2 2
1163873541765 14 574 17,59 2,41 44,58 21,58 3 2
1163873555625 15 574 19,66 2,63 41,91 21,88 108 131
1163873563062 16 574 22,44 2,4 40,66 21,43 102 125
1163873571750 17 574 22,03 2,64 36,56 24,09 8 10
1163873580062 18 574 21,21 2,64 39,04 23,7 83 110
1163873587187 19 574 21,1 2,62 39,15 23,09 28 30
1163873604546 20 574 22,13 2,66 41,7 23,06 1 1
1163873660437 3 575 18,73 2,64 56,56 22,36 20 23
1163873695843 2 575 22,13 2,61 56,27 21,87 9 10
1163873710328 1 575 15,84 2,66 59,21 21,6 9 10
1163873720828 7 576 17,18 2,67 42,67 22,46 4 6
1163873791390 12 575 23,27 2,4 37,19 22,52 0 1
1163873801562 10 575 20,17 2,43 40,17 22,48 1 1
1163873803906 9 575 20,9 2,43 40 21,84 1 0
1163873805812 5 576 24,2 2,58 38,95 22,12 11 10
1163873813906 11 575 21,31 2,4 36,18 22,63 1 1
1163873826750 8 576 20,07 2,64 39,28 22,68 2 5
1163873826843 13 575 21,62 2,6 40,62 21,72 1 2
1163873834984 6 576 17,49 2,64 43,01 22,27 1 2
1163873841781 14 575 17,59 2,41 44,58 21,56 2 2
1163873855656 15 575 19,55 2,63 41,91 21,88 102 136
1163873863093 16 575 22,13 2,4 40,62 21,4 102 123
1163873871765 17 575 22,13 2,64 36,73 24,11 9 12
1163873880093 18 575 21,21 2,64 39,35 23,7 74 104
1163873887218 19 575 20,9 2,62 39,15 23,1 27 29
1163873904578 20 575 22,13 2,66 41,7 23,06 0 1
1163873960468 3 576 18,73 2,64 56,64 22,28 19 21
1163873995875 2 576 22,03 2,61 56,39 21,84 8 9
1163874010359 1 576 15,84 2,66 59,18 21,6 9 11
1163874020843 7 577 17,08 2,67 42,64 22,47 4 6
1163874091406 12 576 23,37 2,4 37,12 22,52 1 0
1163874101578 10 576 20,38 2,43 40,1 22,48 1 1
1163874103937 9 576 20,79 2,43 39,9 21,84 0 0
1163874105843 5 577 24,09 2,58 38,92 22,12 9 10
1163874113937 11 576 21,21 2,4 36,11 22,65 1 1
1163874126781 8 577 20,07 2,64 39,25 22,72 2 4
1163874126875 13 576 21,62 2,6 40,52 21,73 2 2
1163874135015 6 577 17,59 2,64 43,14 22,26 2 2
1163874141812 14 576 17,49 2,41 44,57 21,53 2 2
1163874155687 15 576 19,66 2,63 41,87 21,87 98 115
1163874163125 16 576 22,13 2,4 40,59 21,44 102 124
1163874171796 17 576 22,13 2,64 36,45 24,05 10 14
1163874180109 18 576 21,21 2,64 38,94 23,69 58 82
1163874204609 20 576 22,44 2,66 41,77 23,02 1 1
1163874260484 3 577 18,32 2,64 56,51 22,26 20 23
1163874295906 2 577 22,13 2,61 56,42 21,84 9 11
1163874310375 1 577 15,84 2,65 58,97 21,57 10 11
1163874320875 7 578 17,08 2,67 42,64 22,48 4 6
1163874391437 12 577 23,27 2,4 37,12 22,52 1 0
1163874401609 10 577 20,07 2,43 40,1 22,48 1 1
1163874403968 9 577 20,9 2,43 40,1 21,84 0 1
1163874405875 5 578 24,09 2,59 38,91 22,1 10 10
1163874413953 11 577 21,31 2,4 36,14 22,63 1 1
1163874426796 8 578 20,17 2,64 39,18 22,68 3 5
1163874426890 13 577 21,62 2,6 40,62 21,7 2 2
1163874435046 6 578 17,49 2,64 42,95 22,3 1 2
1163874441843 14 577 17,59 2,41 44,54 21,56 2 2
1163874455703 15 577 19,66 2,63 41,81 21,92 96 117
1163874463140 16 577 22,03 2,4 40,65 21,4 95 112
1163874471828 17 577 22,13 2,64 36,62 24,02 12 8
1163874480140 18 577 21,21 2,64 39,01 23,66 74 103
1163874487281 19 577 20,9 2,62 39,11 23,04 22 14
1163874504625 20 577 22,13 2,66 41,73 23,02 1 0
1163874595937 2 578 22,03 2,61 56,27 21,85 9 11
1163874610406 1 578 15,53 2,65 58,85 21,62 9 11
1163874620890 7 579 17,08 2,67 42,7 22,45 4 5
1163874691453 12 578 23,37 2,4 37,26 22,54 1 0
1163874701640 10 578 20,38 2,43 40,24 22,5 1 1
1163874704000 9 578 20,9 2,43 40,5 21,84 0 1
1163874705890 5 579 24,09 2,58 39,04 22,05 9 11
1163874713984 11 578 21,62 2,4 36,35 22,61 1 1
1163874726828 8 579 20,07 2,64 39,25 22,72 3 5
1163874726921 13 578 21,31 2,6 40,58 21,67 2 2
1163874735062 6 579 17,49 2,64 43,08 22,27 2 2
1163874741859 14 578 17,49 2,41 44,51 21,54 2 2
1163874755734 15 578 19,66 2,63 41,78 21,97 102 136
1163874763171 16 578 22,13 2,4 40,59 21,4 102 126
1163874771843 17 578 22,03 2,64 36,99 23,98 16 14
1163874780171 18 578 20,9 2,64 39,14 23,61 58 81
1163874804656 20 578 22,13 2,66 41,83 22,99 1 1
1163874860531 3 579 18,42 2,64 56,46 22,34 18 25
1163874895953 2 579 22,13 2,61 56,42 21,84 8 11
1163874910437 1 579 15,84 2,65 58,99 21,54 8 11
1163874920921 7 580 17,08 2,67 42,73 22,44 4 6
1163874991484 12 579 23,27 2,4 37,67 22,55 0 0
1163875001671 10 579 20,38 2,43 40,47 22,52 1 1
1163875004015 9 579 20,9 2,43 40,9 21,85 0 0
1163875005921 5 580 24,2 2,58 39,08 22,09 10 11
1163875014000 11 579 21,31 2,39 36,76 22,64 0 1
1163875026859 8 580 20,07 2,64 39,31 22,7 2 4
1163875026937 13 579 21,62 2,6 40,62 21,68 2 2
1163875035093 6 580 17,59 2,64 43,14 22,25 1 2
1163875041890 14 579 17,49 2,41 44,58 21,56 2 2
1163875055750 15 579 19,55 2,63 41,9 21,84 105 135
1163875063203 16 579 22,13 2,4 40,65 21,38 99 128
1163875071875 17 579 22,03 2,64 36,96 24,02 1 1
1163875080203 18 579 20,9 2,64 39,41 23,59 1 0
1163875104687 20 579 22,24 2,66 41,83 23 1 1
1163875196000 2 580 22,13 2,61 56,18 21,9 8 9
1163875210453 1 580 15,84 2,65 58,93 21,54 10 11
1163875220937 7 581 17,18 2,67 42,83 22,46 4 6
1163875291515 12 580 23,27 2,4 38,08 22,56 1 0
1163875301703 10 580 20,07 2,43 40,77 22,51 1 1
1163875304062 9 580 20,9 2,43 41,31 21,86 1 0
1163875305953 5 581 24,2 2,58 39,24 22,03 9 10
1163875314031 11 580 21,31 2,4 37,21 22,66 1 1
1163875326890 8 581 20,07 2,64 39,35 22,7 2 4
1163875326968 13 580 21,62 2,6 40,62 21,68 2 1
1163875335125 6 581 17,49 2,64 43,34 22,24 2 2
1163875341906 14 580 17,49 2,41 44,61 21,54 2 2
1163875355781 15 580 19,66 2,63 41,97 21,84 108 131
1163875363218 16 580 22,03 2,4 40,65 21,38 98 117
1163875371906 17 580 22,03 2,64 37,34 24,01 1 0
1163875380218 18 580 20,9 2,64 40,15 23,59 0 0
1163875387359 19 580 20,9 2,62 39,35 23,01 1 1
1163875404718 20 580 22,34 2,66 41,9 23,01 0 1
1163875496015 2 581 22,13 2,61 56,27 21,86 8 11
1163875510484 1 581 15,84 2,65 59,11 21,52 10 11
1163875520968 7 582 17,08 2,67 42,9 22,46 4 6
1163875591546 12 581 23,27 2,4 38,49 22,55 0 0
1163875601718 10 581 20,38 2,43 41,11 22,52 1 0
1163875604078 9 581 20,9 2,43 41,47 21,88 0 0
1163875605984 5 582 24,2 2,58 39,31 22,05 9 11
1163875614078 11 581 21,31 2,39 37,55 22,65 1 0
1163875626906 8 582 20,07 2,64 39,31 22,7 2 5
1163875627000 13 581 21,62 2,6 40,72 21,68 2 2
1163875635156 6 582 17,59 2,64 43,21 22,26 2 2
1163875641937 14 581 17,59 2,41 44,64 21,53 2 2
1163875655812 15 581 19,66 2,63 41,97 21,85 98 134
1163875663250 16 581 22,03 2,4 40,72 21,38 88 114
1163875671937 17 581 22,03 2,64 37,51 24 1 1
1163875680250 18 581 20,9 2,64 39,5 23,54 1 0
1163875704734 20 581 22,13 2,66 41,93 23 1 1
1163875760609 3 582 18,42 2,64 56,09 22,34 21 25
1163875796046 2 582 22,03 2,61 56,36 21,84 9 11
1163875810500 1 582 15,84 2,65 59,14 21,51 8 10
1163875821000 7 583 17,08 2,67 42,97 22,45 3 6
1163875891562 12 582 23,47 2,4 38,69 22,56 1 1
1163875901750 10 582 20,38 2,43 41,31 22,52 1 1
1163875904109 9 582 20,9 2,43 41,64 21,89 1 1
1163875906000 5 583 24,09 2,58 39,35 22,06 9 9
1163875914093 11 582 21,31 2,39 37,82 22,68 0 0
1163875926937 8 583 20,07 2,64 39,45 22,71 2 4
